text,rand
"""Share and share alike有苦同當，有福共享。""",0.164916228
"""Slow and steady wins the race穩健紮實必致勝。""",0.156204944
"""A soft answer turned away wrath和言足以息怒（柔足以克剛）。""",0.758714884
"""Some people cannot see the wood for the trees見木不見林，逐末而忘本。""",0.177275632
"""A sound mind in a sound body健全的頭腦寓於健全的身體。""",0.321803534
"""Spare the rod and spoil the child孩子不打不成器（玉不琢不成器）。""",0.82232962
"""Stil water runs deep水深流靜。""",0.45325035
"""A stitch in time saves nine及時縫一針，省得日後縫九針（防微杜漸）。""",0.127325963
"""Strike while the iron is hot打鐵趁熱。""",0.432040207
"""Take the rough with the smooth逆來則順受。""",0.52990353
"""Talk of the devil and he is sure to appear說曹操曹操就到。""",0.191471956
"""There are two sides to every question公說公有理，婆說婆有理。""",0.485554575
"""There's a black sheep in every flock每一個團體中都難免有害群之馬。""",0.163876158
"""There is no rose without a thorn朵朵玻瑰皆有刺。""",0.728734162
"""There is on smoke without fire有煙必有火（無風不起浪）。""",0.556129713
"""Those who live in glass houses should not throw stones投鼠忌器。""",0.196639424
"""The tongue is not steel, yet it cuts舌頭雖非鐵卻可傷人。""",0.275623908
"""Too many cooks spoil the broth七手八腳必敗事。""",0.785433283
"""Turn a stumbling block into a stepping stone化絆腳石為墊腳路。""",0.609295476
"""Two heads are better than one三個臭皮匠，勝過諸葛亮（集思廣益）。""",0.97110295
"""Two of a trade can never than one 同行相嫉。""",0.53185333
"""Virtue is its own reward為善自得其樂。""",0.948221004
"""Walls have ears壁上有耳。""",0.822280443
"""Well begun is half done好的開始是成功的一半。""",0.089997662
"""What can't be cured must be endured無能為力之事只得忍耐。""",0.591131049
"""Whatever a man sow, that shall he also reap種瓜得瓜，種豆得豆。""",0.923982443
"""Where there is a will there is a way有志者事竟成。""",0.454688295
"""Words cut more than swords舌劍利於刀劍。""",0.72584435
"""You cannot burn the candle at both ends蠟燭不能兩頭燒（勿過份消耗體力）。""",0.894442403
"""You cannot get blood out of a stone石頭擠不出血來（鐵石心腸那有淚）。""",0.128252814
"""You cannot sell the cow and drink the milk魚與能掌不可兼得。""",0.912207114
"""You cannot teach an old dog new tricks老狗學不來新花樣（人老則守舊）。""",0.486863249
"""Zeal without knowledge is a runaway horse缺乏知識之熱心，猶如脫韁之馬。""",0.487782274
"""When you judge others you condemn yourself批評別人，就是責備自己。""",0.572372736
"""There is more pleasure in loving than in being loved愛別人比被別人愛的樂趣多。""",0.647962421
"""Cunning is no burden藝多不壓人。""",0.31761381
"""He stands not surely that never slips從不滑倒的人是站不穩的人。""",0.342766115
"""He that loses his honesty has nothing else to lose丟了誠實，就是丟了一切。""",0.890216214
"""He that may not do as he would, must do as he may不能做想做的事，就該做可做的事。""",0.533975773
"""Heaven is at the feet of mothers慈母的膝下就是天堂。""",0.31722416
"""There is no grief which time does not lessen and soften ( ~~~Cicero ) 沒有時間不能減輕與緩和的哀傷。""",0.537197789
"""Facts do not cease to exist just because they are ignored ( ~~~Aldous Huxley )事實並不僅僅因為受到忽略而停止存在。""",0.214002212
"""The greater the power, the more dangerous the abuse ( ~~~Edmund Burke )權力愈大，愈有濫用的危險。""",0.196934536
"""Art is a lie that enables us to realize the truth ( ~~~Pablo Picasso )藝術是一種使我們能夠實現真實的謊言。""",0.367327209
"""Love is forgiving even if you can't forget愛就是不能忘懷，也要原諒。""",0.634456661
"""Love is sharing a hard day's leisure hour before dinner愛就是在晚餐前，共享辛勞一天後的片刻閒暇。""",0.684679681
